SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-12-2018,Single Family Residential,757 SE Winterfield,Corvallis,OR,97333-2180,289000,3,2.0,Rivergreen Estates 2nd,1380,6534,2005,3,209,,Sold,,,http://www.redfin.com/OR/Corvallis/757-SE-Winterfield-Pl-97333/home/25925173,WVMLS,729760,N,Y,44.5348713,-123.2603041
PAST SALE,January-31-2018,Single Family Residential,3376 SE Hathaway,Corvallis,OR,97333-9262,239000,3,1.0,Corvallis,1056,7405,1980,74,226,,Sold,,,http://www.redfin.com/OR/Corvallis/3376-SE-Hathaway-Dr-97333/home/25896097,WVMLS,727629,N,Y,44.5314266,-123.2634219
PAST SALE,February-23-2018,Single Family Residential,3508 SE Shoreline,Corvallis,OR,97333,379000,3,3.0,Willamette Landing No 3,2307,4356,2006,51,164,,Sold,,,http://www.redfin.com/OR/Corvallis/3508-SE-Shoreline-Dr-97333/home/25928539,WVMLS,727990,N,Y,44.529303,-123.25621
PAST SALE,August-24-2016,Single Family Residential,3321 SE Summerfield,Corvallis,OR,97333,354900,3,3.0,Willamette Landing 9,2018,,2016,599,176,,Sold,,,http://www.redfin.com/OR/Corvallis/3321-SE-Summerfield-Dr-97333/home/111316457,WVMLS,708791,N,Y,44.5324494,-123.2603186
PAST SALE,July-19-2016,Single Family Residential,3322 SE Summerfield,Corvallis,OR,97333,371902,4,3.0,Willamette Landing 9,1947,4792,2016,635,191,,Sold,,,http://www.redfin.com/OR/Corvallis/3322-SE-Summerfield-Dr-97333/home/111316456,WVMLS,702169,N,Y,44.532373,-123.2609537
PAST SALE,November-8-2016,Single Family Residential,3361 SE Summerfield,Corvallis,OR,97333,396333,3,3.0,Willamette Landing 9,1947,6131,2016,523,204,,Sold,,,http://www.redfin.com/OR/Corvallis/3361-SE-Summerfield-Dr-97333/home/111316458,WVMLS,710474,N,Y,44.531233,-123.260452
PAST SALE,April-29-2016,Single Family Residential,3357 SE Summerfield,Corvallis,OR,97333,360925,3,3.0,Willamette Landing 9,2018,4792,2016,716,179,,Sold,,,http://www.redfin.com/OR/Corvallis/3357-SE-Summerfield-Dr-97333/home/111316459,WVMLS,699001,N,Y,44.5313679,-123.2604428
PAST SALE,October-28-2016,Single Family Residential,3313 SE Summerfield,Corvallis,OR,97333,365145,3,3.0,Willamette Landing 9,1947,,2016,534,188,,Sold,,,http://www.redfin.com/OR/Corvallis/3313-SE-Summerfield-Dr-97333/home/111316466,WVMLS,708782,N,Y,44.5326736,-123.2602928
PAST SALE,June-2-2016,Single Family Residential,3330 SE Summerfield,Corvallis,OR,97333,352523,3,3.0,Willamette Landing 9,1947,4792,2016,682,181,,Sold,,,http://www.redfin.com/OR/Corvallis/3330-SE-Summerfield-Dr-97333/home/111316468,WVMLS,700979,N,Y,44.5321488,-123.2609794
PAST SALE,May-6-2016,Single Family Residential,3350 SE Summerfield,Corvallis,OR,97333,346400,3,2.5,Willamette Landing 9,1947,4792,2016,709,178,,Sold,,,http://www.redfin.com/OR/Corvallis/3350-SE-Summerfield-Dr-97333/home/111316469,WVMLS,700007,N,Y,44.5315239,-123.2610512
PAST SALE,June-9-2016,Single Family Residential,3354 SE Summerfield,Corvallis,OR,97333,367204,4,3.0,Willamette Landing 9,2033,4792,2016,675,181,,Sold,,,http://www.redfin.com/OR/Corvallis/3354-SE-Summerfield-Dr-97333/home/111316470,WVMLS,699205,N,Y,44.5314037,-123.2610651
PAST SALE,June-29-2016,Single Family Residential,3329 SE Summerfield,Corvallis,OR,97333,356727,4,3.0,Willamette Landing 9,1947,4792,2016,655,183,,Sold,,,http://www.redfin.com/OR/Corvallis/3329-SE-Summerfield-Dr-97333/home/111316472,WVMLS,702168,N,Y,44.5322252,-123.2603443
PAST SALE,,Single Family Residential,745 SE Winterfield Pl,Corvallis,OR,97333,325000,3,2.5,,1928,10454,1999,,169,,,,,http://www.redfin.com/OR/Corvallis/745-SE-Winterfield-Pl-97333/home/25920430,,,N,Y,44.5349482,-123.2606852
PAST SALE,July-14-2016,Single Family Residential,690 SE Bayshore,Corvallis,OR,97333,395000,3,3.0,Willamette Landing,2402,4356,2009,640,164,,Sold,,,http://www.redfin.com/OR/Corvallis/690-SE-Bayshore-Cir-97333/home/25899702,WVMLS,704411,N,Y,44.529711,-123.261321
PAST SALE,,Single Family Residential,745 SE Summerfield Pl,Corvallis,OR,97333,303000,3,2.0,,1658,9583,1997,,183,,,,,http://www.redfin.com/OR/Corvallis/745-SE-Summerfield-Pl-97333/home/25913478,,,N,Y,44.5356247,-123.2605919
PAST SALE,July-28-2017,Single Family Residential,780 SE Marion,Corvallis,OR,97333-2044,225000,3,1.0,Corvallis,1588,5663,1958,261,142,,Sold,,,http://www.redfin.com/OR/Corvallis/780-SE-Marion-Ave-97333/home/25929549,WVMLS,716829,N,Y,44.5414845,-123.2595905
PAST SALE,November-7-2017,Single Family Residential,2095 SE DeBord,Corvallis,OR,97333,360000,4,2.0,Corvallis,3120,20909,1941,159,115,,Sold,,,http://www.redfin.com/OR/Corvallis/2095-SE-Debord-St-97333/home/143815388,WVMLS,724183,N,Y,44.5454582,-123.2636022
PAST SALE,August-14-2015,Single Family Residential,948 SE Bayshore,Corvallis,OR,97333,339990,3,3.0,Willamette Landing,2284,4356,2015,975,149,,Sold,,,http://www.redfin.com/OR/Corvallis/948-SE-Bayshore-Cir-97333/home/39527086,WVMLS,687350,N,Y,44.5285489,-123.2604066
PAST SALE,,Single Family Residential,2560 SE Crystal Lake Dr,Corvallis,OR,97333,280000,2,1.0,,1304,52708,1967,,215,,,,,http://www.redfin.com/OR/Corvallis/2560-SE-Crystal-Lake-Dr-97333/home/25914565,,,N,Y,44.5410499,-123.2558669
PAST SALE,July-10-2017,Single Family Residential,3608 SE Coral Reef,Corvallis,OR,97333,330000,3,3.0,Willamette Landing,2027,4356,2005,279,163,,Sold,,,http://www.redfin.com/OR/Corvallis/3608-SE-Coral-Reef-Pl-97333/home/25926069,WVMLS,719299,N,Y,44.5290029,-123.2583118
PAST SALE,September-24-2015,Single Family Residential,3164 SE Everglade,Corvallis,OR,97333,254000,2,3.0,Corvallis,1664,2614,2010,934,153,,Sold,,,http://www.redfin.com/OR/Corvallis/3164-SE-Everglade-St-97333/home/25898947,WVMLS,693952,N,Y,44.5337178,-123.2545872
PAST SALE,August-22-2016,Single Family Residential,3579 SE Outrigger,Corvallis,OR,97333,349000,3,3.0,Willamette Landing No 7,2090,3920,2007,601,167,,Sold,,,http://www.redfin.com/OR/Corvallis/3579-SE-Outrigger-Pl-97333/home/25929583,WVMLS,706071,N,Y,44.5291903,-123.2597793
PAST SALE,August-28-2015,Single Family Residential,736 SE Bayshore,Corvallis,OR,97333,330000,3,3.0,Willamette Landing,2291,3920,2010,961,144,,Sold,,,http://www.redfin.com/OR/Corvallis/736-SE-Bayshore-Cir-97333/home/25729926,WVMLS,692210,N,Y,44.5296499,-123.260266
PAST SALE,September-2-2016,Single Family Residential,1215 SE Centerpointe,Corvallis,OR,97333,340000,3,3.0,Willamette Landing,1973,4356,2003,590,172,,Sold,,,http://www.redfin.com/OR/Corvallis/1215-SE-Centerpointe-Dr-97333/home/25916157,WVMLS,709599,N,Y,44.531742,-123.255372
PAST SALE,,Single Family Residential,4515 SE 3rd St,Corvallis,OR,97333,80000,2,1.0,,1254,75794,1949,,64,,,,,http://www.redfin.com/OR/Corvallis/4515-SE-3rd-St-97333/home/25899772,,,N,Y,44.51695,-123.267981
PAST SALE,,Single Family Residential,3409 SE Midvale Dr,Corvallis,OR,97333,216000,2,2.0,,1514,2614,2004,,143,,,,,http://www.redfin.com/OR/Corvallis/3409-SE-Midvale-Dr-97333/home/25927275,,,N,Y,44.530853,-123.256449
PAST SALE,April-28-2015,Single Family Residential,866 SE Bayshore,Corvallis,OR,97333,259500,3,3.0,Willamette Landing No 3,1640,5663,2004,1083,158,,Sold,,,http://www.redfin.com/OR/Corvallis/866-SE-Bayshore-Cir-97333/home/25923767,WVMLS,687554,N,Y,44.5285996,-123.2573414
PAST SALE,June-1-2015,Single Family Residential,900 SE Bayshore,Corvallis,OR,97333,279000,3,3.0,Willamette Landing #4,1756,4356,2006,1049,159,,Sold,,,http://www.redfin.com/OR/Corvallis/900-SE-Bayshore-Cir-97333/home/25927161,WVMLS,688403,N,Y,44.5284614,-123.2593378
PAST SALE,,Mobile/Manufactured Home,357 SW Butterfield Pl,Corvallis,OR,97333,185000,,2.0,,1782,13068,1989,,104,,,,,http://www.redfin.com/OR/Corvallis/357-SW-Butterfield-Pl-97333/home/25921906,,,N,Y,44.5450175,-123.2686417
PAST SALE,August-10-2016,Single Family Residential,942 SE Richland,Corvallis,OR,97333-2064,230000,3,1.0,Corvallis,960,8276,1968,613,240,,Sold,,,http://www.redfin.com/OR/Corvallis/942-SE-Richland-Ave-97333/home/25895422,WVMLS,706453,N,Y,44.5422236,-123.2573364
PAST SALE,August-26-2016,Single Family Residential,560 SE Mayberry,Corvallis,OR,97333,206000,2,2.0,Corvallis,1038,5227,1968,597,198,,Sold,,,http://www.redfin.com/OR/Corvallis/560-SE-Mayberry-Ave-97333/home/25904901,WVMLS,704996,N,Y,44.5469072,-123.2616904
PAST SALE,October-11-2016,Single Family Residential,1220 SE Seaport,Corvallis,OR,96733-3,244000,3,2.0,Willamette Landing,1223,4704,2002,551,200,,Sold,,,http://www.redfin.com/OR/Corvallis/1220-Seaport-Cir-97333/home/25920383,WVMLS,707406,N,Y,44.5362318,-123.2552925
PAST SALE,December-2-2016,Single Family Residential,1140 SE Rivergreen,Corvallis,OR,97333,368062,4,3.0,Willamette Landing,2371,4356,2006,499,155,,Sold,,,http://www.redfin.com/OR/Corvallis/1140-SE-Rivergreen-Ave-97333/home/25926959,WVMLS,708683,N,Y,44.5301199,-123.256971
PAST SALE,April-29-2016,Single Family Residential,1262 SE Centerpointe,Corvallis,OR,97333,330000,3,3.0,Willamette Landing #2,1972,4356,2003,716,167,,Sold,,,http://www.redfin.com/OR/Corvallis/1262-SE-Centerpointe-Dr-97333/home/25921402,WVMLS,701703,N,Y,44.53111,-123.255143
PAST SALE,November-13-2015,Single Family Residential,4770 SW 3rd,Corvallis,OR,97333,155000,3,1.0,Corvallis,1264,43516,1957,884,123,,Sold,,,http://www.redfin.com/OR/Corvallis/4770-SW-3rd-St-97333/home/25895352,WVMLS,693905,N,Y,44.5128455,-123.2697019
PAST SALE,,Townhouse,133 SW Wake Robin Ave,Corvallis,OR,97333,250000,3,2.0,,1310,6098,2004,,191,,,,,http://www.redfin.com/OR/Corvallis/133-SW-Wake-Robin-Ave-97333/home/25841913,,,N,Y,44.5384863,-123.2670094
PAST SALE,July-19-2016,Single Family Residential,3173 SE Everglade,Corvallis,OR,97333-3236,275000,3,3.0,Corvallis,1435,2614,2007,635,192,,Sold,,,http://www.redfin.com/OR/Corvallis/3173-SE-Everglade-St-97333/home/25920776,WVMLS,704773,N,Y,44.5336287,-123.2541201
PAST SALE,August-14-2015,Single Family Residential,860 SE Bayshore,Corvallis,OR,97333,331000,3,3.0,Corvallis,2350,4790,2004,975,141,,Sold,,,http://www.redfin.com/OR/Corvallis/860-SE-Bayshore-Cir-97333/home/25923044,WVMLS,689669,N,Y,44.528776,-123.257319
PAST SALE,,Single Family Residential,660 SW Wake Robin Ave,Corvallis,OR,97333,300000,3,1.0,,1335,126760,1951,,225,,,,,http://www.redfin.com/OR/Corvallis/660-SW-Wake-Robin-Ave-97333/home/25931510,,,N,Y,44.5378231,-123.2737085
PAST SALE,March-17-2016,Single Family Residential,3084 SE Everglade,Corvallis,OR,97333,253700,3,3.0,willamette landing No 6,1541,3049,2013,759,165,,Sold,,,http://www.redfin.com/OR/Corvallis/3084-SE-Everglade-St-97333/home/25912573,WVMLS,699141,N,Y,44.5345566,-123.254584
PAST SALE,June-30-2015,Single Family Residential,924 SE Bayshore Cir,Corvallis,OR,97333,338886,3,3.0,Willamette Landing,2093,3920,2015,1020,162,,Sold,,,http://www.redfin.com/OR/Corvallis/924-SE-Bayshore-Cir-97333/home/39527095,WVMLS,684764,N,Y,44.5285534,-123.2597725
PAST SALE,,Single Family Residential,2045 SE 3rd St,Corvallis,OR,97333,255000,2,2.0,,1126,9583,1930,,226,,,,,http://www.redfin.com/OR/Corvallis/2045-SE-3rd-St-97333/home/25923007,,,N,Y,44.545423,-123.265408
PAST SALE,June-10-2016,Single Family Residential,1190 SE Rivergreen,Corvallis,OR,97333-9289,369900,3,3.0,Willamette Landing,2397,4356,2006,674,154,,Sold,,,http://www.redfin.com/OR/Corvallis/1190-SE-Rivergreen-Ave-97333/home/25927929,WVMLS,703097,N,Y,44.5296779,-123.256335
PAST SALE,September-22-2015,Single Family Residential,530 SE Chester,Corvallis,OR,97330,181343,2,1.0,Minty Acres,1216,10454,1949,936,149,,Sold,,,http://www.redfin.com/OR/Corvallis/530-SE-Chester-Ave-97333/home/25904249,WVMLS,693519,N,Y,44.5510302,-123.2613907
PAST SALE,August-24-2015,Single Family Residential,3505 SE Midvale,Corvallis,OR,97333,234000,3,3.0,WL No 3,1443,2614,2005,965,162,,Sold,,,http://www.redfin.com/OR/Corvallis/3505-SE-Midvale-Dr-97333/home/25727880,WVMLS,693051,N,Y,44.530531,-123.258448
PAST SALE,June-22-2016,Single Family Residential,3615 SE Midvale,Corvallis,OR,97333-3229,321000,3,3.0,Willamette Landing #4,1831,3920,2005,662,175,,Sold,,,http://www.redfin.com/OR/Corvallis/3615-SE-Midvale-Dr-97333/home/25925127,WVMLS,703798,N,Y,44.5289047,-123.2588115
PAST SALE,,Single Family Residential,1285 SE Centerpointe Dr,Corvallis,OR,97333,370000,3,2.5,,2301,5663,2003,,161,,,,,http://www.redfin.com/OR/Corvallis/1285-SE-Centerpointe-Dr-97333/home/25921969,,,N,Y,44.5312119,-123.254338
PAST SALE,August-22-2016,Single Family Residential,4935 SE 3rd,Corvallis,OR,97333,235000,2,2.0,Corvallis,1208,23958,1949,601,195,,Sold,,,http://www.redfin.com/OR/Corvallis/4935-SE-3rd-St-97333/home/25904672,WVMLS,705177,N,Y,44.511009,-123.269009
PAST SALE,,Single Family Residential,3156 SE Everglade St,Corvallis,OR,97333,259500,2,2.5,,1474,2614,2010,,176,,,,,http://www.redfin.com/OR/Corvallis/3156-SE-Everglade-St-97333/home/25898949,,,N,Y,44.5337873,-123.2545908
PAST SALE,December-12-2016,Single Family Residential,1264 SE Centerpointe,Corvallis,OR,97333-3193,380000,3,4.0,Willamette Landing #2,2328,5663,2003,489,163,,Sold,,,http://www.redfin.com/OR/Corvallis/1264-SE-Centerpointe-Dr-97333/home/25925392,WVMLS,708096,N,Y,44.531031,-123.254989
PAST SALE,,Single Family Residential,964 SE Bayshore Cir,Corvallis,OR,97333,378000,3,2.5,,2161,4356,2014,,175,,,,,http://www.redfin.com/OR/Corvallis/964-SE-Bayshore-Cir-97333/home/39527083,,,N,Y,44.5285467,-123.2607248
PAST SALE,July-24-2015,Single Family Residential,932 SE Bayshore,Corvallis,OR,97333,322000,3,3.0,Willamette Landing,1977,4792,2015,996,163,,Sold,,,http://www.redfin.com/OR/Corvallis/932-SE-Bayshore-Cir-97333/home/39527094,WVMLS,685221,N,Y,44.5285513,-123.2599419
PAST SALE,August-12-2016,Single Family Residential,3349 SE Summerfield,Corvallis,OR,97333,392170,3,3.0,Willamette Landing 9,2243,4792,2016,611,175,,Sold,,,http://www.redfin.com/OR/Corvallis/3349-SE-Summerfield-Dr-97333/home/104303489,WVMLS,702161,N,Y,44.531419,-123.2605937
PAST SALE,June-25-2015,Single Family Residential,3346 SE Shoreline,Corvallis,OR,97333,300000,3,3.0,Willamette Landing,2048,5227,2003,1025,146,,Sold,,,http://www.redfin.com/OR/Corvallis/3346-SE-Shoreline-Dr-97333/home/25931360,WVMLS,689950,N,Y,44.531413,-123.254232
PAST SALE,,Single Family Residential,702 SE Bayshore Cir,Corvallis,OR,97333,375000,3,2.5,,1957,4792,2011,,192,,,,,http://www.redfin.com/OR/Corvallis/702-SE-Bayshore-Cir-97333/home/25899706,,,N,Y,44.529677,-123.260758
PAST SALE,November-1-2017,Single Family Residential,1262 SE Seaport,Corvallis,OR,97333,275000,3,2.0,Willamette Landing,1399,3049,2002,165,197,,Sold,,,http://www.redfin.com/OR/Corvallis/1262-Seaport-Cir-97333/home/25930722,WVMLS,723766,N,Y,44.5355216,-123.2540106
PAST SALE,July-15-2016,Single Family Residential,3512 SE Bayou,Corvallis,OR,97333-3204,285900,3,3.0,Willamette Landing 3,1614,4792,2005,639,177,,Sold,,,http://www.redfin.com/OR/Corvallis/3512-Southeast-Bayou-PI-97333/home/25924545,WVMLS,704281,N,Y,44.5293376,-123.2582563
PAST SALE,May-10-2016,Single Family Residential,1237 SE Centerpointe,Corvallis,OR,97333,300000,3,3.0,Willamette Landing No 2,1704,4792,2004,705,176,,Sold,,,http://www.redfin.com/OR/Corvallis/1237-SE-Centerpointe-Dr-97333/home/25922763,WVMLS,702053,N,Y,44.531605,-123.255103
PAST SALE,April-21-2015,Single Family Residential,1250 SE Centerpointe,Corvallis,OR,97333,250000,3,3.0,Willamette Landing,1284,4356,2003,1090,195,,Sold,,,http://www.redfin.com/OR/Corvallis/1250-SE-Centerpointe-Dr-97333/home/25921311,WVMLS,687029,N,Y,44.531177,-123.255273
PAST SALE,October-3-2016,Single Family Residential,3680 SW 3rd,Corvallis,OR,97333-9243,250000,4,2.0,Corvallis,2497,37462,1946,559,100,,Sold,,,http://www.redfin.com/OR/Corvallis/3680-SW-3rd-St-97333/home/25897824,WVMLS,705964,N,Y,44.5275327,-123.2684018
PAST SALE,March-1-2017,Single Family Residential,3172 SE Sternwheeler,Corvallis,OR,97333,250000,3,2.0,Corvallis,1396,4792,2002,410,179,,Sold,,,http://www.redfin.com/OR/Corvallis/3172-SE-Sternwheeler-Dr-97333/home/25916397,WVMLS,708769,N,Y,44.5337996,-123.2558155
PAST SALE,November-28-2017,Single Family Residential,560 SE Lilly,Corvallis,OR,97333-1810,361500,3,3.0,Corvallis,1559,8712,2017,138,232,,Sold,,,http://www.redfin.com/OR/Corvallis/560-SE-Lilly-Ave-97333/unit-Next-To/home/143986379,WVMLS,725005,N,Y,44.5477971,-123.2615682
PAST SALE,April-10-2017,Single Family Residential,1240 SE Centerpointe,Corvallis,OR,97333,314500,3,3.0,Willamette Landing,1687,4356,2003,370,186,,Sold,,,http://www.redfin.com/OR/Corvallis/1240-SE-Centerpointe-Dr-97333/home/25919995,WVMLS,714913,N,Y,44.531244,-123.255404
PAST SALE,,Single Family Residential,2844 SE Glenn St,Corvallis,OR,97333,125000,3,1.0,,1132,5227,1978,,110,,,,,http://www.redfin.com/OR/Corvallis/2844-SE-Glenn-St-97333/home/25918738,,,N,Y,44.5377728,-123.2653712
PAST SALE,July-1-2015,Single Family Residential,3038 SE Sternwheeler,Corvallis,OR,97333,222000,3,2.0,Willamette Landing,1223,3485,2002,1019,182,,Sold,,,http://www.redfin.com/OR/Corvallis/3038-SE-Sternwheeler-Dr-97333/home/25928034,WVMLS,688435,N,Y,44.5352617,-123.2559118
PAST SALE,,Single Family Residential,3547 SE Midvale Dr,Corvallis,OR,97333,250000,3,2.5,,1435,2614,2005,,174,,,,,http://www.redfin.com/OR/Corvallis/3547-SE-Midvale-Dr-97333/home/25930475,,,N,Y,44.530028,-123.258506
PAST SALE,May-24-2017,Single Family Residential,1170 SE Rivergreen,Corvallis,OR,97333,382000,4,3.0,Corvallis,2244,4356,2006,326,170,,Sold,,,http://www.redfin.com/OR/Corvallis/1170-SE-Rivergreen-Ave-97333/home/25919865,WVMLS,716400,N,Y,44.529893,-123.256535
PAST SALE,,Single Family Residential,2410 SE Ryan St,Corvallis,OR,97333,162000,6,2.5,,2080,19166,1968,,78,,,,,http://www.redfin.com/OR/Corvallis/2410-SE-Ryan-St-97333/home/25929434,,,N,Y,44.5421424,-123.258701
PAST SALE,February-2-2018,Single Family Residential,2848 SE Glenn,Corvallis,OR,97333-2165,280000,3,2.0,Fulsang 1st,1120,6098,1978,72,250,,Sold,,,http://www.redfin.com/OR/Corvallis/2848-SE-Glenn-St-97333/home/25927288,WVMLS,726357,N,Y,44.5377636,-123.2651501
PAST SALE,May-2-2016,Single Family Residential,859 SE Bayshore Cir,Corvallis,OR,97333,293500,3,2.5,Willamette Landing,1772,5662,2004,713,166,92,Sold,,,http://www.redfin.com/OR/Corvallis/859-SE-Bayshore-Cir-97333/home/25898023,RMLS,16310810,N,Y,44.528746,-123.2568568
PAST SALE,October-25-2016,Single Family Residential,3317 SE Summerfield,Corvallis,OR,97333,340830,3,3.0,Willamette Landing 9,1701,,2016,537,200,,Sold,,,http://www.redfin.com/OR/Corvallis/3317-SE-Summerfield-Dr-97333/home/111316463,WVMLS,708773,N,Y,44.5325615,-123.2603057
PAST SALE,April-12-2017,Single Family Residential,3333 SE Summerfield,Corvallis,OR,97333,365263,3,3.0,Willamette Landing 9,2082,4792,2016,368,175,,Sold,,,http://www.redfin.com/OR/Corvallis/3333-SE-Summerfield-Dr-97333/home/111316465,WVMLS,715222,N,Y,44.5321131,-123.2603572
PAST SALE,May-19-2016,Single Family Residential,3353 SE Summerfield,Corvallis,OR,97333,363612,4,3.0,Willamette Landing 9,2033,4792,2016,696,179,,Sold,,,http://www.redfin.com/OR/Corvallis/3353-SE-Summerfield-Dr-97333/home/111316464,WVMLS,700980,N,Y,44.5314882,-123.260429
PAST SALE,June-14-2016,Single Family Residential,3326 SE Summerfield,Corvallis,OR,97333,349900,3,3.0,Willamette Landing 9,2018,4617,2016,670,173,,Sold,,,http://www.redfin.com/OR/Corvallis/3326-SE-Summerfield-Dr-97333/home/111316471,WVMLS,704842,N,Y,44.532267,-123.260975
PAST SALE,November-23-2016,Single Family Residential,3341 SE Summerfield,Corvallis,OR,97333,344505,3,3.0,Willamette Landing 9,1701,4617,2016,508,203,,Sold,,,http://www.redfin.com/OR/Corvallis/3341-SE-Summerfield-Dr-97333/home/109079465,WVMLS,710449,N,Y,44.5318449,-123.2603881
PAST SALE,September-7-2016,Single Family Residential,3345 SE Summerfield,Corvallis,OR,97333,372013,4,3.0,Willamette Landing 9,2033,4356,2016,585,183,,Sold,,,http://www.redfin.com/OR/Corvallis/3345-SE-Summerfield-Dr-97333/home/105422922,WVMLS,703423,N,Y,44.5317288,-123.2604014
PAST SALE,January-6-2017,Single Family Residential,3310 SE Summerfield,Corvallis,OR,97333,342520,3,3.0,Willamette Landing 9,1701,4356,2016,464,201,,Sold,,,http://www.redfin.com/OR/Corvallis/3310-SE-Summerfield-Dr-97333/home/105424389,WVMLS,703432,N,Y,44.532716,-123.260922
PAST SALE,,Single Family Residential,1645 SE Bethel St,Corvallis,OR,97333,150000,2,1.0,,1008,9583,1970,,149,,,,,http://www.redfin.com/OR/Corvallis/1645-SE-Bethel-St-97333/home/25895418,,,N,Y,44.5496213,-123.2584208
PAST SALE,August-14-2015,Single Family Residential,425 SE Alexander,Corvallis,OR,97333,145000,2,1.0,12S-05W-11,800,18731,1927,975,181,,Sold,,,http://www.redfin.com/OR/Corvallis/425-SE-Alexander-Ave-97333/home/25920279,WVMLS,685198,N,Y,44.5454028,-123.2624183
PAST SALE,March-21-2016,Single Family Residential,620 SE Lilly,Corvallis,OR,97333,214100,3,2.0,Corvallis,1570,4792,1933,755,136,,Sold,,,http://www.redfin.com/OR/Corvallis/620-SE-Lilly-Ave-97333/home/25792978,WVMLS,698695,N,Y,44.5478352,-123.2614045
PAST SALE,,Single Family Residential,2315 SE Crystal Lake Dr,Corvallis,OR,97333,195500,3,2.0,,1810,24829,1949,,108,,,,,http://www.redfin.com/OR/Corvallis/2315-SE-Crystal-Lake-Dr-97333/home/25915410,,,N,Y,44.543247,-123.254913
